product_id,product_title,product_category,cnt,helpful_votes_cnt,total_votes_cnt,verified_purchase_cnt,vine_cnt,star_rating_mean,helpful_votes_mean,total_votes_mean,star_rating_with_verified_purchase_mean,star_rating_with_vine_mean,star_rating_with_votes_mean,star_rating_helpful_votes_weighted_mean,sentiment_score_mean,helpful_votes_ratio,verified_purchase_ratio,vine_ratio,percent_rank,label,unscaled_features,features,prediction
B00QK4AM2Q,Hector and the Search for Happiness,Video_DVD,39,86,111,28,0,4.641025641025641,2.2051282051282053,2.8461538461538463,4.857142857142857,,15.025641025641026,4.415736310473154,5.897435897435898,0.7747747747747747,0.717948717948718,0.0,0.720609936055091,0.720609936055091,"[4.641025641025641, 39.0, 2.8461538461538463, 2.2051282051282053, 5.897435897435898]","[9.14876652480467, 0.18513377628069466, 0.6977441190716825, 0.7491313601435812, 1.634089848310163]",0.6869501383790082
B00005Q4DF,Come and See,Video_DVD,36,475,738,5,0,4.277777777777778,13.194444444444445,20.5,4.2,,55.0,3.5507090393709944,-1.1666666666666667,0.6436314363143631,0.1388888888888889,0.0,0.9888272082074345,0.9888272082074345,"[4.277777777777778, 36.0, 20.5, 13.194444444444445, -1.1666666666666667]","[8.432702846528061, 0.17089271656679506, 5.025643452232525, 4.482447818688579, -0.3232656004265757]",0.7028606801180803
B001I9XOQO,Resident Evil: Degeneration,Video_DVD,105,134,295,46,0,3.8380952380952382,1.276190476190476,2.8095238095238093,4.130434782608695,,7.980952380952381,3.4458695410869327,4.809523809523809,0.4542372881355932,0.4380952380952381,0.0,0.47445717096479517,0.47445717096479517,"[3.8380952380952382, 105.0, 2.8095238095238093, 1.276190476190476, 4.809523809523809]","[7.565964928721652, 0.4984370899864856, 0.6887641432792542, 0.43355044165120205, 1.3326459446156793]",0.2750052897815203
B00DPUB5LK,Dirty Wars,Video_DVD,75,578,865,49,0,4.226666666666667,7.706666666666667,11.533333333333333,4.612244897959184,,35.28,3.875902016524911,-2.7733333333333334,0.6682080924855491,0.6533333333333333,0.0,0.7941817159721735,0.7941817159721735,"[4.226666666666667, 75.0, 11.533333333333333, 7.706666666666667, -2.7733333333333334]","[8.331948474855258, 0.3560264928474897, 2.8274351780039892, 2.618126995404125, -0.7684485130140314]",0.5932983603870435
B000O76ZO4,Gray Matters,Video_DVD,47,104,159,32,0,3.723404255319149,2.2127659574468086,3.382978723404255,3.9375,,11.872340425531915,3.320238114918966,6.787234042553192,0.6540880503144654,0.6808510638297872,0.0,0.2835359426603893,0.2835359426603893,"[3.723404255319149, 47.0, 3.382978723404255, 2.2127659574468086, 6.787234042553192]","[7.339876752297151, 0.22310993551776023, 0.829348530259441, 0.7517260753939548, 1.8806393897157019]",0.2712660480593261
B003VOVVXC,Vampire Girl vs. Frankenstein Girl,Video_DVD,41,145,299,28,0,3.7560975609756095,3.5365853658536586,7.2926829268292686,4.071428571428571,,15.902439024390244,2.8638733509268888,5.097560975609756,0.48494983277591974,0.6829268292682927,0.0,0.12866277844143068,0.12866277844143068,"[3.7560975609756095, 41.0, 7.2926829268292686, 3.5365853658536586, 5.097560975609756]","[7.404324450610003, 0.19462781608996105, 1.7878255707525579, 1.2014571303493906, 1.4124566652784876]",0.4192835880814716
0767821629,The Thirteenth Floor,Video_DVD,326,1010,1944,105,0,4.141104294478527,3.098159509202454,5.96319018404908,4.314285714285714,,16.950920245398773,2.6361575151262095,5.252307692307692,0.5195473251028807,0.3220858895705521,0.0,0.6837889115311644,0.6837889115311644,"[4.141104294478527, 326.0, 5.96319018404908, 3.098159509202454, 5.252307692307692]","[8.163280980425139, 1.547528488910422, 1.4618959855065132, 1.0525140632064367, 1.4553346283819728]",0.6157296685373734
B0059XTUR2,Coriolanus,Video_DVD,111,514,818,53,30,3.945945945945946,4.63063063063063,7.36936936936937,4.037735849056604,3.7,22.225225225225227,2.7661919291218267,6.495495495495495,0.628361858190709,0.4774774774774775,0.2702702702702703,0.31761647108425267,0.31761647108425267,"[3.945945945945946, 111.0, 7.36936936936937, 4.63063063063063, 6.495495495495495]","[7.778568999886185, 0.5269192094142848, 1.806625508207517, 1.5731287707352006, 1.7998030726452592]",0.39822499426197544
B00004ZETA,Body Shots,Video_DVD,30,78,110,2,0,2.933333333333333,2.6,3.6666666666666665,4.5,,10.5,2.2737103174603175,3.4,0.7090909090909091,0.06666666666666667,0.0,0.06275033377837116,0.06275033377837116,"[2.933333333333333, 30.0, 3.6666666666666665, 2.6, 3.4]","[5.7824248090478125, 0.1424105971389959, 0.8988955768220775, 0.8832781385878968, 0.9420883212431634]",0.08646972463642458
1936608898,It Starts with Food: Discover the Whole30 and Change Your Life in Unexpected Ways,Books,1917,16173,20039,1595,0,4.783515910276473,8.43661971830986,10.453312467396975,4.749843260188087,,41.80490349504434,4.226006792296076,6.315914489311164,0.8070762014072559,0.8320292123109024,0.0,0.6043604360436043,0.6043604360436043,"[4.783515910276473, 1917.0, 10.453312467396975, 8.43661971830986, 6.315914489311164]","[9.42965491161055, 9.100037157181838, 2.5626644563860594, 2.8661083695241074, 1.7500439053972139]",0.7306345667893394
B00H3JHH6Q,Muscle Shoals,Video_DVD,662,69,234,573,0,4.830815709969788,0.1042296072507553,0.35347432024169184,4.832460732984293,,5.237160120845921,4.733539653349846,4.762481089258699,0.2948717948717949,0.8655589123867069,0.0,0.8266460543883072,0.8266460543883072,"[4.830815709969788, 662.0, 0.35347432024169184, 0.1042296072507553, 4.762481089258699]","[9.522896116795646, 3.142527176867176, 0.08665540990512201, 0.03540912826084411, 1.319611121862365]",0.7328997107239812
B00008H2MW,Genius,Video_DVD,32,67,69,2,0,4.75,2.09375,2.15625,5.0,,15.03125,4.729166666666666,6.0625,0.9710144927536232,0.0625,0.0,0.5565315157051507,0.5565315157051507,"[4.75, 32.0, 2.15625, 2.09375, 6.0625]","[9.363585628287652, 0.15190463694826228, 0.528611887506165, 0.7112936933340034, 1.6798266022166701]",0.7590053428570429
063407881X,Wicked - Piano/Vocal Arrangement,Books,129,358,393,86,0,4.728682170542636,2.7751937984496124,3.046511627906977,4.72093023255814,,18.217054263565892,4.448886163060231,4.883720930232558,0.910941475826972,0.6666666666666666,0.0,0.9735973597359736,0.9735973597359736,"[4.728682170542636, 129.0, 3.046511627906977, 2.7751937984496124, 4.883720930232558]","[9.321562192175387, 0.6123655676976824, 0.7468624982898023, 0.9427953894289417, 1.353204838994968]",0.6864175221518796
630502054X,The Bride with White Hair,Video_DVD,52,251,371,17,0,4.326923076923077,4.826923076923077,7.134615384615385,4.529411764705882,,26.0,3.384523913905716,11.25,0.6765498652291105,0.3269230769230769,0.0,0.43391188251001334,0.43391188251001334,"[4.326923076923077, 52.0, 7.134615384615385, 4.826923076923077, 11.25]","[8.5295820500596, 0.2468450350409262, 1.7490747849702315, 1.6398137040352225, 3.1172040041134084]",0.7041419577648524
0783230583,One True Thing,Video_DVD,79,148,204,35,0,4.582278481012659,1.8734177215189873,2.5822784810126582,4.6,,13.253164556962025,4.21601252123404,8.291139240506329,0.7254901960784313,0.4430379746835443,0.0,0.43391188251001334,0.43391188251001334,"[4.582278481012659, 79.0, 2.5822784810126582, 1.8734177215189873, 8.291139240506329]","[9.03295935360461, 0.3750145724660225, 0.6330541921923032, 0.63644189148495, 2.29734866125939]",0.5348042287509994
B00005JMXM,New York Minute,Video_DVD,25,122,250,1,0,3.24,4.88,10.0,5.0,,17.08,2.0333592703592704,9.8,0.488,0.04,0.0,0.2243693345513316,0.2243693345513316,"[3.24, 25.0, 10.0, 4.88, 9.8]","[6.3869510390846305, 0.1186754976158299, 2.451533391332939, 1.6578451216572831, 2.7154310435832363]",0.33573849626205204
B0000648ZR,"Oh, God!",Video_DVD,140,128,258,105,0,4.735714285714286,0.9142857142857143,1.8428571428571427,4.809523809523809,,8.792857142857143,2.984126817393624,6.057142857142857,0.49612403100775193,0.75,0.0,0.47445717096479517,0.47445717096479517,"[4.735714285714286, 140.0, 1.8428571428571427, 0.9142857142857143, 6.057142857142857]","[9.335424468503328, 0.6645827866486475, 0.4517825821170701, 0.3106033014814582, 1.6783422193575686]",0.5608826709205739
B004UXUV98,The Greatest Movie Ever Sold,Video_DVD,28,91,133,17,0,3.6785714285714284,3.25,4.75,3.588235294117647,,14.678571428571429,3.2364585234809486,10.678571428571429,0.6842105263157895,0.6071428571428571,0.0,0.47445717096479517,0.47445717096479517,"[3.6785714285714284, 28.0, 4.75, 3.25, 10.678571428571429]","[7.251498644463369, 0.1329165573297295, 1.164478360883146, 1.104097673234871, 2.9588698324759024]",0.26701210427136185
B00GSBQ2HU,Mandela: Long Walk to Freedom,Video_DVD,117,115,235,100,0,4.52991452991453,0.9829059829059829,2.0085470085470085,4.61,,8.307692307692308,3.131649949689165,4.264957264957265,0.48936170212765956,0.8547008547008547,0.0,0.5565315157051507,0.5565315157051507,"[4.52991452991453, 117.0, 2.0085470085470085, 0.9829059829059829, 4.264957264957265]","[8.929735282037706, 0.5554013288420839, 0.4924020059514877, 0.3339151411492706, 1.181754832328654]",0.5749486693631245
B00EI3Y1QO,Ip Man: The Final Fight,Video_DVD,31,8,13,28,0,3.774193548387097,0.25806451612903225,0.41935483870967744,3.6785714285714284,,4.967741935483871,3.666666666666667,3.6129032258064515,0.6153846153846154,0.9032258064516129,0.0,0.35577260909282554,0.35577260909282554,"[3.774193548387097, 31.0, 0.41935483870967744, 0.25806451612903225, 3.6129032258064515]","[7.439996730116505, 0.1471576170436291, 0.1028062389913813, 0.08767028670847611, 1.001080569062944]",0.22247425229867893
B000I2JDEO,The Oh in Ohio,Video_DVD,24,130,180,6,0,3.625,5.416666666666667,7.5,4.333333333333333,,24.291666666666668,3.1811619910304123,7.125,0.7222222222222222,0.25,0.0,0.2835359426603893,0.2835359426603893,"[3.625, 24.0, 7.5, 5.416666666666667, 7.125]","[7.145894295272155, 0.11392847771119671, 1.838650043499704, 1.8401627887247851, 1.9742292026051587]",0.4084614182552278
B004BA5DB6,Nativity!,Video_DVD,99,89,121,88,0,4.767676767676767,0.898989898989899,1.2222222222222223,4.761363636363637,,8.909090909090908,4.430856180856181,6.515151515151516,0.7355371900826446,0.8888888888888888,0.0,0.43391188251001334,0.43391188251001334,"[4.767676767676767, 99.0, 1.2222222222222223, 0.898989898989899, 6.515151515151516]","[9.398431507818758, 0.46995497055868646, 0.29963185894069255, 0.30540697099581515, 1.8052494569276307]",0.646326842591596
B004SEUJL4,Wake Wood,Video_DVD,29,89,141,9,0,3.689655172413793,3.0689655172413794,4.862068965517241,3.4444444444444446,,16.517241379310345,2.885372194854953,3.7241379310344827,0.6312056737588653,0.3103448275862069,0.0,0.19584006745836555,0.19584006745836555,"[3.689655172413793, 29.0, 4.862068965517241, 3.0689655172413794, 3.7241379310344827]","[7.273347820158103, 0.1376635772343627, 1.1919524419929115, 1.0425962113305414, 1.0319020151547835]",0.28134417140863754
B00031V21M,Heaven & Earth,Video_DVD,52,89,107,40,0,4.615384615384615,1.7115384615384615,2.0576923076923075,4.65,,12.038461538461538,4.422419037985076,3.3653846153846154,0.8317757009345794,0.7692307692307693,0.0,0.5140889607195559,0.5140889607195559,"[4.615384615384615, 52.0, 2.0576923076923075, 1.7115384615384615, 3.3653846153846154]","[9.098220853396908, 0.2468450350409262, 0.5044501401396624, 0.5814478870881865, 0.9324969243074299]",0.5518016847549653
045122986X,"My Fair Lazy: One Reality Television Addict's Attempt to Discover If Not Being A Dumb Ass Is the New Black, or, a Culture-Up Manifesto",Books,102,364,478,37,22,3.8137254901960786,3.5686274509803924,4.686274509803922,3.918918918918919,4.0,13.186274509803921,2.7351777854184673,11.352941176470589,0.7615062761506276,0.3627450980392157,0.21568627450980393,0.32323232323232326,0.32323232323232326,"[3.8137254901960786, 102.0, 4.686274509803922, 3.5686274509803924, 11.352941176470589]","[7.517925303207217, 0.484196030272586, 1.1488558441736714, 1.2123425431598585, 3.1457274394451655]",0.33584440522243997
B00005LOL8,"It's a Mad, Mad, Mad, Mad World",Video_DVD,166,1076,1699,60,0,4.265060240963855,6.481927710843373,10.234939759036145,4.616666666666666,,23.69277108433735,3.219644973692751,4.993975903614458,0.633313713949382,0.3614457831325301,0.0,0.7578525753636427,0.7578525753636427,"[4.265060240963855, 166.0, 10.234939759036145, 6.481927710843373, 4.993975903614458]","[8.407633005488467, 0.7880053041691106, 2.509129657755821, 2.202055785728862, 1.3837548162838103]",0.6408569987226373
B000A2XCBC,Born into Brothels,Video_DVD,98,555,1084,18,0,4.224489795918367,5.663265306122449,11.061224489795919,4.666666666666667,,24.581632653061224,2.8061903738553036,8.316326530612244,0.5119926199261993,0.1836734693877551,0.0,0.6404328578455485,0.6404328578455485,"[4.224489795918367, 98.0, 11.061224489795919, 5.663265306122449, 8.316326530612244]","[8.327657250507169, 0.46520795065405324, 2.7116961185764343, 1.9239378607389432, 2.3043276765101384]",0.7224983733908744
B008S2NABI,Even the Rain,Video_DVD,47,27,58,38,0,4.595744680851064,0.574468085106383,1.2340425531914894,4.631578947368421,,6.702127659574468,4.350231267345052,2.4680851063829787,0.46551724137931033,0.8085106382978723,0.0,0.6404328578455485,0.6404328578455485,"[4.595744680851064, 47.0, 1.2340425531914894, 0.574468085106383, 2.4680851063829787]","[9.059505019978198, 0.22310993551776023, 0.30252965254746905, 0.19515965418881517, 0.683868868987528]",0.5866372197235665
B00G35RBD0,This Property Is Condemned,Video_DVD,30,18,50,25,0,4.3,0.6,1.6666666666666667,4.52,,6.433333333333334,2.7077777777777774,3.566666666666667,0.36,0.8333333333333334,0.0,0.3942800927552526,0.3942800927552526,"[4.3, 30.0, 1.6666666666666667, 0.6, 3.566666666666667]","[8.476509095081452, 0.1424105971389959, 0.4085888985554898, 0.20383341659720694, 0.9882691213041029]",0.3594321991453766
B00008RH3J,Barton Fink,Video_DVD,89,333,672,23,0,4.056179775280899,3.741573033707865,7.550561797752809,4.304347826086956,,18.314606741573034,3.150527745905779,7.348314606741573,0.4955357142857143,0.25842696629213485,0.0,0.8856721242358232,0.8856721242358232,"[4.056179775280899, 89.0, 7.550561797752809, 3.741573033707865, 7.348314606741573]","[7.99587087359395, 0.4224847715123545, 1.8510454370513874, 1.2710960248477512, 2.036106285832878]",0.6422556378780933
B00MO21U4C,Ardennes Fury,Video_DVD,25,172,236,17,0,2.92,6.88,9.44,3.2941176470588234,,15.96,1.5821683620816749,-0.92,0.7288135593220338,0.68,0.0,0.08207434474035556,0.08207434474035556,"[2.92, 25.0, 9.44, 6.88, -0.92]","[5.756141059915777, 0.1186754976158299, 2.3142475214182943, 2.337289843647973, -0.25491801633638544]",0.15093278048097655
B00005J761,Sugar & Spice,Video_DVD,85,100,214,21,0,3.8,1.1764705882352942,2.5176470588235293,4.619047619047619,,8.176470588235293,3.1381605975723628,7.7176470588235295,0.4672897196261682,0.24705882352941178,0.0,0.2538121003443187,0.2538121003443187,"[3.8, 85.0, 2.5176470588235293, 1.1764705882352942, 7.7176470588235295]","[7.4908685026301205, 0.4034966918938217, 0.6172095832297045, 0.3996733658768764, 2.138442694586558]",0.28615656343772766
B0001FVE9K,Taste the Blood of Dracula,Video_DVD,41,70,131,8,0,3.8536585365853657,1.7073170731707317,3.1951219512195124,4.0,,11.414634146341463,2.733930213736527,2.707317073170732,0.5343511450381679,0.1951219512195122,0.0,0.31761647108425267,0.31761647108425267,"[3.8536585365853657, 41.0, 3.1951219512195124, 1.7073170731707317, 2.707317073170732]","[7.596644566210264, 0.19462781608996105, 0.7832948152795488, 0.580013787065223, 0.750156410745991]",0.25060621191253313
B000069I1A,The Amazing Panda Adventure,Video_DVD,30,169,252,17,0,4.266666666666667,5.633333333333334,8.4,4.823529411764706,,25.2,4.0124690456867835,7.0,0.6706349206349206,0.5666666666666667,0.0,0.09394982784062961,0.09394982784062961,"[4.266666666666667, 30.0, 8.4, 5.633333333333334, 7.0]","[8.410799722251364, 0.1424105971389959, 2.0592880487196688, 1.9137693002737766, 1.9395936025594542]",0.6673159102189302
0792841387,Killer's Kiss,Video_DVD,34,88,176,9,0,3.911764705882353,2.588235294117647,5.176470588235294,3.888888888888889,,13.235294117647058,2.715627042401537,6.4411764705882355,0.5,0.2647058823529412,0.0,0.43391188251001334,0.43391188251001334,"[3.911764705882353, 34.0, 5.176470588235294, 2.588235294117647, 6.4411764705882355]","[7.711188164472183, 0.16139867675752867, 1.2690290496311682, 0.8792814049291281, 1.7847520964727752]",0.40958551318326525
B00005LIRC,The Fury,Video_DVD,45,118,251,17,0,3.7555555555555555,2.6222222222222222,5.5777777777777775,4.294117647058823,,13.422222222222222,2.0518430335097,7.066666666666666,0.4701195219123506,0.37777777777777777,0.0,0.43391188251001334,0.43391188251001334,"[3.7555555555555555, 45.0, 5.5777777777777775, 2.6222222222222222, 7.066666666666666]","[7.403256005523336, 0.21361589570849385, 1.3674108471657058, 0.8908275243877933, 1.95806592258383]",0.2819454993164335
1401204953,We3,Books,58,278,349,27,0,4.689655172413793,4.793103448275862,6.017241379310345,4.703703703703703,,27.5,3.910327824732116,6.413793103448276,0.7965616045845272,0.46551724137931033,0.0,0.3854385438543854,0.3854385438543854,"[4.689655172413793, 58.0, 6.017241379310345, 4.793103448275862, 6.413793103448276]","[9.244629005060766, 0.2753271544687254, 1.475146816508958, 1.628324419943205, 1.7771645816554604]",0.7608401189875306
0792846109,Manhattan,Video_DVD,136,527,1013,66,0,4.352941176470588,3.875,7.448529411764706,4.318181818181818,,21.845588235294116,2.8803005619043076,13.286764705882353,0.5202369200394866,0.4852941176470588,0.0,0.9628978989529899,0.9628978989529899,"[4.352941176470588, 136.0, 7.448529411764706, 3.875, 13.286764705882353]","[8.580871040164535, 0.6455947070301147, 1.8260318569266667, 1.3164241488569615, 3.6815605460345946]",0.7597037848388466
B00005K3NW,The Howling,Video_DVD,35,85,213,8,0,3.9714285714285715,2.4285714285714284,6.085714285714285,3.75,,13.257142857142858,2.501701462194073,4.057142857142857,0.39906103286384975,0.22857142857142856,0.0,0.5140889607195559,0.5140889607195559,"[3.9714285714285715, 35.0, 6.085714285714285, 2.4285714285714284, 4.057142857142857]","[7.828802420042006, 0.16614569666216186, 1.4919331781540455, 0.8250400195601233, 1.124172618626296]",0.5302324285343503
B000Q7ZKX4,Red Road,Video_DVD,23,84,113,8,0,3.782608695652174,3.652173913043478,4.913043478260869,4.375,,18.956521739130434,3.2822353974527885,7.217391304347826,0.7433628318584071,0.34782608695652173,0.0,0.47445717096479517,0.47445717096479517,"[3.782608695652174, 23.0, 4.913043478260869, 3.652173913043478, 7.217391304347826]","[7.456585351588336, 0.10918145780656352, 1.2044490140027047, 1.2407251445047378, 1.9998294287258969]",0.2729670333788844
B001NFNFNU,Changeling,Video_DVD,537,1250,2198,230,0,4.5307262569832405,2.3277467411545625,4.093109869646183,4.7043478260869565,,14.299813780260708,3.178809838694094,5.094128611369991,0.5686988171064604,0.42830540037243947,0.0,0.857213126273628,0.857213126273628,"[4.5307262569832405, 537.0, 4.093109869646183, 2.3277467411545625, 5.094128611369991]","[8.931335424335531, 2.5491496887880265, 1.003439551983203, 0.790787618704248, 1.41150560931833]",0.588476760191813
B00003CXAF,Quest for Fire,Video_DVD,239,419,1323,136,0,4.439330543933054,1.7531380753138075,5.535564853556485,4.551470588235294,,11.00836820083682,2.5175874052127027,4.100418410041841,0.3167044595616024,0.5690376569037657,0.0,0.8266460543883072,0.8266460543883072,"[4.439330543933054, 239.0, 5.535564853556485, 1.7531380753138075, 4.100418410041841]","[8.751168774818936, 1.1345377572073339, 1.3570622078382752, 0.5955802060964415, 1.1361636165620232]",0.680709723434105
B003L20IL0,Get Low,Video_DVD,125,619,862,78,0,4.576,4.952,6.896,4.67948717948718,,26.048,3.7660174311908357,9.808,0.7180974477958236,0.624,0.0,0.5565315157051507,0.5565315157051507,"[4.576, 125.0, 6.896, 4.952, 9.808]","[9.020582702114588, 0.5933774880791496, 1.6905774266631945, 1.6823051316489481, 2.717647721986161]",0.7114537518420078
B000FS9FIK,The Hidden Blade,Video_DVD,33,274,339,21,0,4.454545454545454,8.303030303030303,10.272727272727273,4.571428571428571,,42.36363636363637,4.051891319933247,7.757575757575758,0.8082595870206489,0.6363636363636364,0.0,0.9303632914060853,0.9303632914060853,"[4.454545454545454, 33.0, 10.272727272727273, 8.303030303030303, 7.757575757575758]","[8.781161641839136, 0.15665165685289548, 2.518393392914746, 2.8207250579613485, 2.149506330109179]",0.70509861215856
B003IISTE0,Diary of a Nymphomaniac,Video_DVD,24,526,637,18,0,4.0,21.916666666666668,26.541666666666668,4.111111111111111,,94.29166666666667,3.155476447010185,7.583333333333333,0.82574568288854,0.75,0.0,0.19584006745836555,0.19584006745836555,"[4.0, 24.0, 26.541666666666668, 21.916666666666668, 7.583333333333333]","[7.885124739610654, 0.11392847771119671, 6.506778209496175, 7.445581745147977, 2.101226402772742]",0.4767864497636571
B005LAIIRQ,The Grey,Video_DVD,642,1472,2892,342,0,3.5669781931464173,2.292834890965732,4.5046728971962615,4.228070175438597,,10.757009345794392,2.5872170765909273,1.2242990654205608,0.5089903181189488,0.5327102803738317,0.0,0.5140889607195559,0.5140889607195559,"[3.5669781931464173, 642.0, 4.5046728971962615, 2.292834890965732, 1.2242990654205608]","[7.031516999107631, 3.047586778774512, 1.1043356024509126, 0.7789272825313827, 0.3392346621298912]",0.25498986707561544
B003M987QK,Triage,Video_DVD,21,97,155,9,0,4.0,4.619047619047619,7.380952380952381,4.777777777777778,,23.238095238095237,3.508510253918417,2.4285714285714284,0.6258064516129033,0.42857142857142855,0.0,0.47445717096479517,0.47445717096479517,"[4.0, 21.0, 7.380952380952381, 4.619047619047619, 2.4285714285714284]","[7.885124739610654, 0.09968741799729712, 1.809465122174312, 1.5691937626927834, 0.6729202294594024]",0.5457811289466681
B000255LCK,Out of Reach,Video_DVD,48,184,267,25,0,3.5,3.8333333333333335,5.5625,4.2,,13.8125,3.0725805957351042,3.1458333333333335,0.6891385767790262,0.5208333333333334,0.0,0.025859040123673672,0.025859040123673672,"[3.5, 48.0, 5.5625, 3.8333333333333335, 3.1458333333333335]","[6.899484147159322, 0.22785695542239343, 1.3636654489289473, 1.3022690504821555, 0.871662601150231]",0.36202043153994384
0062317601,Bone Gap,Books,30,75,100,7,0,4.733333333333333,2.5,3.3333333333333335,5.0,,16.566666666666666,4.55402576489533,21.7,0.75,0.23333333333333334,0.0,0.2601260126012601,0.2601260126012601,"[4.733333333333333, 30.0, 3.3333333333333335, 2.5, 21.7]","[9.330730941872607, 0.1424105971389959, 0.8171777971109796, 0.8493059024883622, 6.012740167934308]",0.6805461522158063
B000CDGVOE,Howl's Moving Castle,Video_DVD,743,1341,3114,513,0,4.674293405114401,1.8048452220726783,4.191117092866756,4.828460038986354,,11.755047106325707,2.836414018901404,8.37685060565276,0.430635838150289,0.6904441453566622,0.0,0.9933947017075399,0.9933947017075399,"[4.674293405114401, 743.0, 4.191117092866756, 1.8048452220726783, 8.37685060565276]","[9.214346642216622, 3.527035789142465, 1.0274663500149086, 0.6131462800736979, 2.3210979777600547]",0.789309115665166
0783116934,Citizen X,Video_DVD,359,917,1125,238,0,4.674094707520891,2.554317548746518,3.1337047353760448,4.701680672268908,,16.838440111420613,4.417989958628705,3.1856115107913667,0.8151111111111111,0.6629526462395543,0.0,0.720609936055091,0.720609936055091,"[4.674094707520891, 359.0, 3.1337047353760448, 2.554317548746518, 3.1856115107913667]","[9.21395495338905, 1.7041801457633174, 0.7682381797352524, 0.8677587883920092, 0.8826845295100989]",0.7468957967211163
B00003CWHQ,Even Dwarfs Started Small,Video_DVD,30,99,174,4,0,4.0,3.3,5.8,2.75,,16.3,2.7989381914381917,2.466666666666667,0.5689655172413793,0.13333333333333333,0.0,0.600660529829246,0.600660529829246,"[4.0, 30.0, 5.8, 3.3, 2.466666666666667]","[7.885124739610654, 0.1424105971389959, 1.4218893669731045, 1.121083791284638, 0.6834758409019029]",0.5412301638412824
1573624071,Leprechaun,Video_DVD,45,74,178,11,0,3.511111111111111,1.6444444444444444,3.9555555555555557,4.181818181818182,,9.044444444444444,2.046491779825113,6.466666666666667,0.4157303370786517,0.24444444444444444,0.0,0.11088468835640503,0.11088468835640503,"[3.511111111111111, 45.0, 3.9555555555555557, 1.6444444444444444, 6.466666666666667]","[6.921387271436019, 0.21361589570849385, 0.9697176525716958, 0.5586545491923449, 1.7918150423644483]",0.20555827148491115
B00D3LA63Y,Pawn Shop Chronicles,Video_DVD,61,37,64,49,0,4.229508196721311,0.6065573770491803,1.0491803278688525,4.387755102040816,,6.950819672131147,4.022326307572209,3.0327868852459017,0.578125,0.8032786885245902,0.0,0.2243693345513316,0.2243693345513316,"[4.229508196721311, 61.0, 1.0491803278688525, 0.6065573770491803, 3.0327868852459017]","[8.337549929588313, 0.28956821418262496, 0.25721006073001323, 0.2060611042102912, 0.8403391486498807]",0.3248269183996773
B001CDFY6Y,Boy A,Video_DVD,36,144,165,21,0,4.611111111111111,4.0,4.583333333333333,4.714285714285714,,24.083333333333332,4.357889479082008,4.194444444444445,0.8727272727272727,0.5833333333333334,0.0,0.7941817159721735,0.7941817159721735,"[4.611111111111111, 36.0, 4.583333333333333, 4.0, 4.194444444444445]","[9.089796574828947, 0.17089271656679506, 1.1236194710275969, 1.3588894439813797, 1.1622168015336414]",0.7552302220646365
B00553KAHA,Henry's Crime,Video_DVD,25,68,89,13,0,3.84,2.72,3.56,4.153846153846154,,14.2,3.6148215183509302,4.28,0.7640449438202247,0.52,0.0,0.2835359426603893,0.2835359426603893,"[3.84, 25.0, 3.56, 2.72, 4.28]","[7.569719750026227, 0.1186754976158299, 0.8727458873145262, 0.9240448219073383, 1.1859229455649236]",0.27645661093361984
B0000CNY4S,Darling,Video_DVD,36,222,321,16,0,3.9166666666666665,6.166666666666667,8.916666666666666,3.875,,23.86111111111111,3.4176712838421643,8.305555555555555,0.6915887850467289,0.4444444444444444,0.0,0.5565315157051507,0.5565315157051507,"[3.9166666666666665, 36.0, 8.916666666666666, 6.166666666666667, 8.305555555555555]","[7.7208513075354315, 0.17089271656679506, 2.18595060727187, 2.0949545594712937, 2.301343203036813]",0.483242921813439
B002LFPBLU,Ink,Video_DVD,177,797,1469,98,0,4.446327683615819,4.502824858757062,8.299435028248588,4.540816326530612,,24.401129943502823,2.7010875996300783,7.084745762711864,0.5425459496255957,0.5536723163841808,0.0,0.5565315157051507,0.5565315157051507,"[4.446327683615819, 177.0, 8.299435028248588, 4.502824858757062, 7.084745762711864]","[8.764962104623708, 0.8402225231200757, 2.0346342100949646, 1.5297102921654797, 1.9630753653023048]",0.6625241635405945
B00008RV0G,Music Box,Video_DVD,88,165,212,66,0,4.454545454545454,1.875,2.409090909090909,4.590909090909091,,8.727272727272727,4.149650654223825,2.590909090909091,0.7783018867924528,0.75,0.0,0.6837889115311644,0.6837889115311644,"[4.454545454545454, 88.0, 2.409090909090909, 1.875, 2.590909090909091]","[8.781161641839136, 0.4177377516077213, 0.5905966806392989, 0.6369794268662717, 0.7179015282200577]",0.5268704506646582
B002ZG998G,The Bounty Hunter,Video_DVD,189,345,524,125,0,3.5873015873015874,1.8253968253968254,2.7724867724867726,4.328,,7.597883597883598,3.1766227371521634,6.613756613756614,0.6583969465648855,0.6613756613756614,0.0,0.2243693345513316,0.2243693345513316,"[3.5873015873015874, 189.0, 2.7724867724867726, 1.8253968253968254, 6.613756613756614]","[7.0715801236190785, 0.8971867619756742, 0.6796843899780212, 0.6201281192772169, 1.8325714309896584]",0.19534274126772364
