product_id,product_title,product_category,cnt,helpful_votes_cnt,total_votes_cnt,verified_purchase_cnt,vine_cnt,star_rating_mean,helpful_votes_mean,total_votes_mean,star_rating_with_verified_purchase_mean,star_rating_with_vine_mean,star_rating_with_votes_mean,star_rating_helpful_votes_weighted_mean,sentiment_score_mean,helpful_votes_ratio,verified_purchase_ratio,vine_ratio,percent_rank,label,product_category_idx,product_category_vec,unscaled_features,features,prediction
B0035LCV12,Mystery Team,Video_DVD,70,191,406,46,0,4.5,2.7285714285714286,5.8,4.782608695652174,,16.585714285714285,3.5253583427957245,7.428571428571429,0.47044334975369456,0.6571428571428571,0.0,0.5140889607195559,0.5140889607195559,0.0,"(1.0, 0.0)","[1.0, 0.0, 4.5, 70.0, 5.8, 2.7285714285714286, 7.428571428571429]","[2.289820132886848, 0.0, 8.923001763545978, 0.398321578303152, 1.6190828518821456, 1.0719463839942258, 2.2330692984795197]",0.7746057874740331
B003Q6D21Y,Solitary Man,Video_DVD,91,232,320,21,29,3.4615384615384617,2.5494505494505493,3.5164835164835164,3.4761904761904763,3.5172413793103448,13.065934065934066,2.8421097117818426,6.934065934065934,0.725,0.23076923076923078,0.31868131868131866,0.2835359426603893,0.2835359426603893,0.0,"(1.0, 0.0)","[1.0, 0.0, 3.4615384615384617, 91.0, 3.5164835164835164, 2.5494505494505493, 6.934065934065934]","[2.289820132886848, 0.0, 6.8638475104199825, 0.5178180517940977, 0.98163416559736, 1.0015769677271864, 2.0844182357109124]",0.186517021369722
B003ZD9DSO,Troll 2,Video_DVD,71,69,134,51,0,4.309859154929577,0.971830985915493,1.8873239436619718,4.588235294117647,,8.253521126760564,2.8059859154929576,0.5774647887323944,0.5149253731343284,0.7183098591549296,0.0,0.017005129646546272,0.017005129646546272,0.0,"(1.0, 0.0)","[1.0, 0.0, 4.309859154929577, 71.0, 1.8873239436619718, 0.971830985915493, 0.5774647887323944]","[2.289820132886848, 0.0, 8.545973520015865, 0.4040118865646256, 0.5268506608844281, 0.38179345436856504, 0.17358908143651738]",0.42228339866625497
B004LWZW9W,We Bought a Zoo,Video_DVD,398,549,996,298,0,4.469849246231155,1.379396984924623,2.5025125628140703,4.644295302013423,,9.238693467336683,4.154437231579416,6.28643216080402,0.5512048192771084,0.7487437185929648,0.0,0.5565315157051507,0.5565315157051507,0.0,"(1.0, 0.0)","[1.0, 0.0, 4.469849246231155, 398.0, 2.5025125628140703, 1.379396984924623, 6.28643216080402]","[2.289820132886848, 0.0, 8.863216157090058, 2.264742688066493, 0.6985819270813625, 0.5419098047422728, 1.8897359728242322]",0.5378368234119149
B005NQ5LQ4,The Legend Is Born: Ip Man,Video_DVD,108,24,66,90,0,4.425925925925926,0.2222222222222222,0.6111111111111112,4.355555555555555,,5.277777777777778,4.134539842873177,4.055555555555555,0.36363636363636365,0.8333333333333334,0.0,0.600660529829246,0.600660529829246,0.0,"(1.0, 0.0)","[1.0, 0.0, 4.425925925925926, 108.0, 0.6111111111111112, 0.2222222222222222, 4.055555555555555]","[2.289820132886848, 0.0, 8.7761210760802, 0.6145532922391489, 0.1705930207921801, 0.08730220695706317, 1.2191222345331565]",0.40036412217364703
B0068MNO2U,Fireflies in the Garden,Video_DVD,39,105,131,28,0,3.8974358974358974,2.6923076923076925,3.358974358974359,4.071428571428571,,15.076923076923077,3.544250194250195,1.8205128205128205,0.8015267175572519,0.717948717948718,0.0,0.5140889607195559,0.5140889607195559,0.0,"(1.0, 0.0)","[1.0, 0.0, 3.8974358974358974, 39.0, 3.358974358974359, 2.6923076923076925, 1.8205128205128205]","[2.289820132886848, 0.0, 7.72818386358398, 0.22192202219747043, 0.9376651352633116, 1.0576998150567272, 0.5472561347851682]",0.4883175136345513
B008220CQU,End of Watch,Video_DVD,208,285,494,153,0,4.139423076923077,1.3701923076923077,2.375,4.2026143790849675,,9.317307692307692,3.3677460986500622,4.341346153846154,0.5769230769230769,0.7355769230769231,0.0,0.8266460543883072,0.8266460543883072,0.0,"(1.0, 0.0)","[1.0, 0.0, 4.139423076923077, 208.0, 2.375, 1.3701923076923077, 4.341346153846154]","[2.289820132886848, 0.0, 8.208017647877229, 1.1835841183865088, 0.6629865126241545, 0.5382936558770843, 1.3050324552227297]",0.42329329352111184
B009B8YZIK,Halo 4: Forward Unto Dawn,Video_DVD,240,652,1000,200,0,4.45,2.716666666666667,4.166666666666667,4.55,,17.691666666666666,4.1906823400283395,4.968619246861925,0.652,0.8333333333333334,0.0,0.5140889607195559,0.5140889607195559,0.0,"(1.0, 0.0)","[1.0, 0.0, 4.45, 240.0, 4.166666666666667, 2.716666666666667, 4.968619246861925]","[2.289820132886848, 0.0, 8.823857299506578, 1.3656739827536641, 1.1631342326739553, 1.0672694800500975, 1.493594186000242]",0.5181594225731324
B00AHTKIVU,Barbie in the Pink Shoes,Video_DVD,177,378,586,158,0,4.570621468926554,2.135593220338983,3.310734463276836,4.6645569620253164,,14.480225988700566,4.25585640102643,5.124293785310734,0.6450511945392492,0.8926553672316384,0.0,0.14847867331881104,0.14847867331881104,0.0,"(1.0, 0.0)","[1.0, 0.0, 4.570621468926554, 177.0, 3.310734463276836, 2.135593220338983, 5.124293785310734]","[2.289820132886848, 0.0, 9.063036317273943, 1.0071845622808273, 0.9241988614873733, 0.8389890058416072, 1.540390805741685]",0.5559397832258718
B00BXL249K,Mental,Video_DVD,27,22,30,20,0,4.111111111111111,0.8148148148148148,1.1111111111111112,4.15,,7.148148148148148,3.958112874779542,5.7407407407407405,0.7333333333333333,0.7407407407407407,0.0,0.2835359426603893,0.2835359426603893,0.0,"(1.0, 0.0)","[1.0, 0.0, 4.111111111111111, 27.0, 1.1111111111111112, 0.8148148148148148, 5.7407407407407405]","[2.289820132886848, 0.0, 8.151878154350646, 0.15363832305978722, 0.31016912871305474, 0.3201080921758983, 1.7256981402067513]",0.28631376646196893
B00CBFB8OE,Welcome to the Punch,Video_DVD,25,5,6,20,0,4.2,0.2,0.24,4.4,,4.88,4.17,4.92,0.8333333333333334,0.8,0.0,0.2538121003443187,0.2538121003443187,0.0,"(1.0, 0.0)","[1.0, 0.0, 4.2, 25.0, 0.24, 0.2, 4.92]","[2.289820132886848, 0.0, 8.32813497930958, 0.14225770653684, 0.06699653180201982, 0.07857198626135686, 1.478978973839128]",0.3091220327592603
B00RY87FTU,Big Eyes,Video_DVD,87,31,66,58,0,4.252873563218391,0.3563218390804598,0.7586206896551724,4.413793103448276,,5.528735632183908,3.854406130268199,6.35632183908046,0.4696969696969697,0.6666666666666666,0.0,0.6837889115311644,0.6837889115311644,0.0,"(1.0, 0.0)","[1.0, 0.0, 4.252873563218391, 87.0, 0.7586206896551724, 0.3563218390804598, 6.35632183908046]","[2.289820132886848, 0.0, 8.432977401052392, 0.49505681874820323, 0.21177064650063737, 0.13998457322425648, 1.9107451932834263]",0.39274988289334056
0062330594,Emmy & Oliver,Books,39,7,18,4,0,4.435897435897436,0.1794871794871795,0.46153846153846156,4.75,,5.128205128205129,4.173992673992673,30.41025641025641,0.3888888888888889,0.10256410256410256,0.0,0.32323232323232326,0.32323232323232326,2.0,"(0.0, 0.0)","[0.0, 0.0, 4.435897435897436, 39.0, 0.46153846153846156, 0.1794871794871795, 30.41025641025641]","[0.0, 0.0, 8.795893476315978, 0.22192202219747043, 0.12883948423465352, 0.0705133210037818, 9.141489800777599]",0.5114085640803439
0345505344,Hotel on the Corner of Bitter and Sweet,Books,797,922,1396,487,0,4.247176913425345,1.1568381430363865,1.751568381430364,4.468172484599589,,7.079046424090339,3.959026336726535,5.537013801756587,0.660458452722063,0.6110414052697616,0.0,0.43384338433843384,0.43384338433843384,2.0,"(0.0, 0.0)","[0.0, 0.0, 4.247176913425345, 797.0, 1.751568381430364, 1.1568381430363865, 5.537013801756587]","[0.0, 0.0, 8.421681575241358, 4.53517568439446, 0.4889541948746324, 0.45447535340634276, 1.6644567054176924]",0.31855827376282225
0394800192,Ten Apples Up On Top!,Books,132,69,91,111,0,4.7272727272727275,0.5227272727272727,0.6893939393939394,4.747747747747748,,7.25,4.549873737373738,5.137404580152672,0.7582417582417582,0.8409090909090909,0.0,0.6335633563356335,0.6335633563356335,2.0,"(0.0, 0.0)","[0.0, 0.0, 4.7272727272727275, 132.0, 0.6893939393939394, 0.5227272727272727, 5.137404580152672]","[0.0, 0.0, 9.373658418270523, 0.7511206905145152, 0.1924458457696908, 0.20535860045581908, 1.544331982550942]",0.6975423513736876
0446520594,"Many Lives, Many Masters: The True Story of a Prominent Psychiatrist, His Young Patient, and the Past Life Therapy That Changed Both Their Lives",Books,21,42,75,8,0,4.428571428571429,2.0,3.5714285714285716,4.625,,11.428571428571429,3.8962573186711116,3.5238095238095237,0.56,0.38095238095238093,0.0,0.731973197319732,0.731973197319732,2.0,"(0.0, 0.0)","[0.0, 0.0, 4.428571428571429, 21.0, 3.5714285714285716, 2.0, 3.5238095238095237]","[0.0, 0.0, 8.781366814918265, 0.11949647349094561, 0.9969721994348189, 0.7857198626135686, 1.0592764620992592]",0.6680562418300707
0792846125,Stardust Memories,Video_DVD,47,235,331,19,0,4.468085106382978,5.0,7.042553191489362,4.526315789473684,,28.23404255319149,3.904514519474167,12.23404255319149,0.7099697885196374,0.40425531914893614,0.0,0.720609936055091,0.720609936055091,0.0,"(1.0, 0.0)","[1.0, 0.0, 4.468085106382978, 47.0, 7.042553191489362, 5.0, 12.23404255319149]","[2.289820132886848, 0.0, 8.859718063095295, 0.2674444882892592, 1.9659443285876386, 1.9642996565339215, 3.6776202644762956]",0.746064251315469
1555976719,The Empathy Exams: Essays,Books,56,439,641,37,0,3.142857142857143,7.839285714285714,11.446428571428571,3.2432432432432434,,20.625,2.0588733957776206,3.642857142857143,0.6848673946957878,0.6607142857142857,0.0,0.06860686068606861,0.06860686068606861,2.0,"(0.0, 0.0)","[0.0, 0.0, 3.142857142857143, 56.0, 11.446428571428571, 7.839285714285714, 3.642857142857143]","[0.0, 0.0, 6.231937739619413, 0.31865726264252164, 3.195295899188594, 3.0797412472085415, 1.095062829062072]",0.20272163928408987
1563898586,"The League of Extraordinary Gentlemen, Vol. 1",Books,280,886,2012,115,0,4.35,3.164285714285714,7.185714285714286,4.321739130434783,,18.542857142857144,3.505897710312385,9.30952380952381,0.4403578528827038,0.4107142857142857,0.0,0.3503350335033503,0.3503350335033503,2.0,"(0.0, 0.0)","[0.0, 0.0, 4.35, 280.0, 7.185714285714286, 3.164285714285714, 9.30952380952381]","[0.0, 0.0, 8.625568371427777, 1.593286313212608, 2.0059080652628554, 1.2431210683493246, 2.798493896491962]",0.4133984936106852
1576738469,The Protector (O'Malley #4),Books,30,100,141,1,0,4.7,3.3333333333333335,4.7,5.0,,19.966666666666665,3.3034409816762755,9.766666666666667,0.7092198581560284,0.03333333333333333,0.0,0.948094809480948,0.948094809480948,2.0,"(0.0, 0.0)","[0.0, 0.0, 4.7, 30.0, 4.7, 3.3333333333333335, 9.766666666666667]","[0.0, 0.0, 9.319579619703577, 0.17070924784420802, 1.3120154144562215, 1.3095331043559477, 2.9359135456291634]",0.7622372407072969
193636574X,A Hologram for the King,Books,118,989,1252,42,0,3.4491525423728815,8.38135593220339,10.610169491525424,3.8095238095238093,,23.47457627118644,3.0943732919503435,6.305084745762712,0.7899361022364217,0.3559322033898305,0.0,0.009500950095009501,0.009500950095009501,2.0,"(0.0, 0.0)","[0.0, 0.0, 3.4491525423728815, 118.0, 10.610169491525424, 8.38135593220339, 6.305084745762712]","[0.0, 0.0, 6.8392876040738475, 0.6714563748538849, 2.9618523240158483, 3.2926989157831326, 1.8953430421253812]",0.3048446020633163
6304712987,Lethal Weapon 3,Video_DVD,23,24,37,9,0,4.478260869565218,1.0434782608695652,1.608695652173913,4.888888888888889,,8.826086956521738,4.080124223602485,5.956521739130435,0.6486486486486487,0.391304347826087,0.0,0.5140889607195559,0.5140889607195559,0.0,"(1.0, 0.0)","[1.0, 0.0, 4.478260869565218, 23.0, 1.608695652173913, 1.0434782608695652, 5.956521739130435]","[2.289820132886848, 0.0, 8.879895474833196, 0.1308770900138928, 0.44907095591933577, 0.40994079788534016, 1.790563091339347]",0.417096598275058
630476524X,The Crow: City of Angels,Video_DVD,42,74,122,2,0,2.5714285714285716,1.7619047619047619,2.9047619047619047,5.0,,5.761904761904762,1.9784752284752283,-0.14285714285714285,0.6065573770491803,0.047619047619047616,0.0,0.12866277844143068,0.12866277844143068,0.0,"(1.0, 0.0)","[1.0, 0.0, 2.5714285714285716, 42.0, 2.9047619047619047, 1.7619047619047619, -0.14285714285714285]","[2.289820132886848, 0.0, 5.098858150597701, 0.23899294698189122, 0.810870722206986, 0.6921817837310009, -0.04294364035537537]",0.08504665586004509
6305297223,Six-String Samurai,Video_DVD,65,144,333,19,0,4.0,2.2153846153846155,5.123076923076923,4.315789473684211,,12.03076923076923,3.2380019493177388,5.569230769230769,0.43243243243243246,0.2923076923076923,0.0,0.2835359426603893,0.2835359426603893,0.0,"(1.0, 0.0)","[1.0, 0.0, 4.0, 65.0, 5.123076923076923, 2.2153846153846155, 5.569230769230769]","[2.289820132886848, 0.0, 7.93155712315198, 0.369870036995784, 1.4301182750046537, 0.8703358478181068, 1.6741413024695568]",0.45243627879348297
B00000K0DP,Carnal Knowledge,Video_DVD,49,227,384,18,0,3.938775510204082,4.63265306122449,7.836734693877551,3.888888888888889,,23.081632653061224,2.655386713179409,9.89795918367347,0.5911458333333334,0.3673469387755102,0.0,0.6404328578455485,0.6404328578455485,0.0,"(1.0, 0.0)","[1.0, 0.0, 3.938775510204082, 49.0, 7.836734693877551, 4.63265306122449, 9.89795918367347]","[2.289820132886848, 0.0, 7.81015573861394, 0.2788251048122064, 2.187641854759831, 1.8199837634008171, 2.975380796051008]",0.47651292429772807
B00004Y87M,Class,Video_DVD,22,31,65,9,0,4.045454545454546,1.4090909090909092,2.9545454545454546,4.666666666666667,,9.863636363636363,3.2783079858737754,5.590909090909091,0.47692307692307695,0.4090909090909091,0.0,0.2835359426603893,0.2835359426603893,0.0,"(1.0, 0.0)","[1.0, 0.0, 4.045454545454546, 22.0, 2.9545454545454546, 1.4090909090909092, 5.590909090909091]","[2.289820132886848, 0.0, 8.02168845409689, 0.1251867817524192, 0.824767910441532, 0.5535753577504688, 1.680657924817191]",0.2918431028028665
B00004YNVG,Sky Odyssey,Video_Games,42,198,252,12,0,4.380952380952381,4.714285714285714,6.0,4.416666666666667,,26.30952380952381,3.781967260588446,10.166666666666666,0.7857142857142857,0.2857142857142857,0.0,0.7260324483775811,0.7260324483775811,1.0,"(0.0, 1.0)","[0.0, 1.0, 4.380952380952381, 42.0, 6.0, 4.714285714285714, 10.166666666666666]","[0.0, 2.688934168005617, 8.686943515833121, 0.23899294698189122, 1.6749132950504957, 1.8520539618748404, 3.056155738624214]",0.5022588120185242
B000059Z7T,Ring of Red,Video_Games,37,64,166,10,0,3.5405405405405403,1.7297297297297298,4.486486486486487,4.0,,10.135135135135135,2.7370355378419893,5.27027027027027,0.3855421686746988,0.2702702702702703,0.0,0.8087512291052114,0.8087512291052114,1.0,"(0.0, 1.0)","[0.0, 1.0, 3.5405405405405403, 37.0, 4.486486486486487, 1.7297297297297298, 5.27027027027027]","[0.0, 2.688934168005617, 7.020499886033171, 0.2105414056745232, 1.252412644046767, 0.6795415028009243, 1.5842721374347943]",0.4136899046071634
B00005B70Q,Digimon World 2,Video_Games,59,125,206,12,0,4.203389830508475,2.1186440677966103,3.4915254237288136,3.5833333333333335,,14.288135593220339,3.411376341062283,6.016949152542373,0.6067961165048543,0.2033898305084746,0.0,0.041666666666666664,0.041666666666666664,1.0,"(0.0, 1.0)","[0.0, 1.0, 4.203389830508475, 59.0, 3.4915254237288136, 2.1186440677966103, 6.016949152542373]","[0.0, 2.688934168005617, 8.334856637888523, 0.33572818742694244, 0.9746670587017008, 0.8323303629381024, 1.8087279031035222]",0.5395258199803464
B00005JM8W,Into the Night,Video_DVD,67,150,271,49,0,4.611940298507463,2.2388059701492535,4.044776119402985,4.73469387755102,,14.522388059701493,2.831136831334373,4.343283582089552,0.5535055350553506,0.7313432835820896,0.0,0.5140889607195559,0.5140889607195559,0.0,"(1.0, 0.0)","[1.0, 0.0, 4.611940298507463, 67.0, 4.044776119402985, 2.2388059701492535, 4.343283582089552]","[2.289820132886848, 0.0, 9.144966981544634, 0.3812506535187312, 1.1291082163151351, 0.8795371596420544, 1.3056148567746215]",0.5710271567932684
B000062XE6,Husbands and Wives,Video_DVD,54,179,212,27,0,4.574074074074074,3.314814814814815,3.925925925925926,4.62962962962963,,20.27777777777778,4.0551324065885,9.462962962962964,0.8443396226415094,0.5,0.0,0.6404328578455485,0.6404328578455485,0.0,"(1.0, 0.0)","[1.0, 0.0, 4.574074074074074, 54.0, 3.925925925925926, 3.314814814814815, 9.462962962962964]","[2.289820132886848, 0.0, 9.069882451011756, 0.30727664611957445, 1.0959309214527935, 1.302257920442859, 2.844618547244032]",0.5782535379788557
B000063K1S,Scooby-Doo and the Ghoul School,Video_DVD,79,74,142,49,0,4.189873417721519,0.9367088607594937,1.7974683544303798,4.63265306122449,,7.481012658227848,3.6824141048824592,4.1645569620253164,0.5211267605633803,0.620253164556962,0.0,0.43391188251001334,0.43391188251001334,0.0,"(1.0, 0.0)","[1.0, 0.0, 4.189873417721519, 79.0, 1.7974683544303798, 0.9367088607594937, 4.1645569620253164]","[2.289820132886848, 0.0, 8.30805508785856, 0.44953435265641445, 0.5017672740446633, 0.3679953786924309, 1.251888654916829]",0.3614580623373798
B000067J3Q,The Accidental Spy,Video_DVD,22,69,86,1,0,3.409090909090909,3.1363636363636362,3.909090909090909,5.0,,10.272727272727273,2.815589045535569,8.681818181818182,0.8023255813953488,0.045454545454545456,0.0,0.31761647108425267,0.31761647108425267,0.0,"(1.0, 0.0)","[1.0, 0.0, 3.409090909090909, 22.0, 3.909090909090909, 3.1363636363636362, 8.681818181818182]","[2.289820132886848, 0.0, 6.7598498208681645, 0.1251867817524192, 1.0912313891995653, 1.2321516027349144, 2.6098021434153127]",0.2407466614126091
B00007149R,Buying the Cow,Video_DVD,50,89,164,21,0,4.08,1.78,3.28,4.428571428571429,,9.76,3.3715264297106398,6.88,0.5426829268292683,0.42,0.0,0.2243693345513316,0.2243693345513316,0.0,"(1.0, 0.0)","[1.0, 0.0, 4.08, 50.0, 3.28, 1.78, 6.88]","[2.289820132886848, 0.0, 8.09018826561502, 0.28451541307368, 0.9156192679609375, 0.6992906777260761, 2.068165719514878]",0.45483875466025786
B00007B77H,Phantasy Star Collection,Video_Games,29,95,145,4,0,4.620689655172414,3.2758620689655173,5.0,4.5,,19.689655172413794,3.5878328342831387,7.931034482758621,0.6551724137931034,0.13793103448275862,0.0,0.6399950835791544,0.6399950835791544,1.0,"(0.0, 1.0)","[0.0, 1.0, 4.620689655172414, 29.0, 5.0, 3.2758620689655173, 7.931034482758621]","[0.0, 2.688934168005617, 9.162315987089356, 0.16501893958273442, 1.3957610792087463, 1.2869549473842934, 2.3841124473156676]",0.6036430536034797
B00007E1OA,Devil May Cry 2,Video_Games,165,302,536,20,0,3.5090909090909093,1.8303030303030303,3.2484848484848485,4.25,,9.351515151515152,2.984328636684525,5.236363636363636,0.5634328358208955,0.12121212121212122,0.0,0.40904621435594885,0.40904621435594885,1.0,"(0.0, 1.0)","[0.0, 1.0, 3.5090909090909093, 165.0, 3.2484848484848485, 1.8303030303030303, 5.236363636363636]","[0.0, 2.688934168005617, 6.958138748946965, 0.938900863143144, 0.9068217435828946, 0.7190527227554476, 1.5740796173897593]",0.3773011387146049
B000089773,First Kid,Video_DVD,62,55,67,51,0,4.612903225806452,0.8870967741935484,1.0806451612903225,4.647058823529412,,8.612903225806452,4.512625680770842,7.241935483870968,0.8208955223880597,0.8225806451612904,0.0,0.14847867331881104,0.14847867331881104,0.0,"(1.0, 0.0)","[1.0, 0.0, 4.612903225806452, 62.0, 1.0806451612903225, 0.8870967741935484, 7.241935483870968]","[2.289820132886848, 0.0, 9.146876359763978, 0.35279911221136323, 0.30166449131285805, 0.3485047777721474, 2.1769655102733037]",0.4356531212396092
B00008CMT3,Shenandoah,Video_DVD,212,295,397,149,0,4.683962264150943,1.3915094339622642,1.8726415094339623,4.805369127516778,,10.169811320754716,4.424670689756951,3.9150943396226414,0.743073047858942,0.7028301886792453,0.0,0.6404328578455485,0.6404328578455485,0.0,"(1.0, 0.0)","[1.0, 0.0, 4.683962264150943, 212.0, 1.8726415094339623, 1.3915094339622642, 3.9150943396226414]","[2.289820132886848, 0.0, 9.287778565200371, 1.2063453514324032, 0.5227520268357286, 0.5466683006391575, 1.176898822946844]",0.6034155517628161
B00009PY3X,Once Bitten,Video_DVD,84,51,83,62,0,4.630952380952381,0.6071428571428571,0.9880952380952381,4.725806451612903,,7.166666666666667,4.339321789321789,6.130952380952381,0.6144578313253012,0.7380952380952381,0.0,0.14847867331881104,0.14847867331881104,0.0,"(1.0, 0.0)","[1.0, 0.0, 4.630952380952381, 84.0, 0.9880952380952381, 0.6071428571428571, 6.130952380952381]","[2.289820132886848, 0.0, 9.18266583603012, 0.47798589396378244, 0.27582897517696653, 0.2385221011505476, 1.84299789858486]",0.4356531212396092
B0000DZTMA,Herbie Goes Bananas,Video_DVD,42,20,51,27,0,4.166666666666667,0.47619047619047616,1.2142857142857142,4.518518518518518,,5.690476190476191,3.2694444444444444,6.309523809523809,0.39215686274509803,0.6428571428571429,0.0,0.14847867331881104,0.14847867331881104,0.0,"(1.0, 0.0)","[1.0, 0.0, 4.166666666666667, 42.0, 1.2142857142857142, 0.47619047619047616, 6.309523809523809]","[2.289820132886848, 0.0, 8.26203866994998, 0.23899294698189122, 0.33897054780783836, 0.18707615776513536, 1.8966774490290792]",0.23103261262668034
B0001EFTSS,She's Out of Control,Video_DVD,85,36,56,75,0,4.694117647058824,0.4235294117647059,0.6588235294117647,4.693333333333333,,6.541176470588235,4.3897385620915035,5.623529411764705,0.6428571428571429,0.8823529411764706,0.0,0.06275033377837116,0.06275033377837116,0.0,"(1.0, 0.0)","[1.0, 0.0, 4.694117647058824, 85.0, 0.6588235294117647, 0.4235294117647059, 5.623529411764705]","[2.289820132886848, 0.0, 9.307915565110706, 0.48367620222525604, 0.183912048083976, 0.16638773561228512, 1.690463772106894]",0.4356531212396092
B0001LJCKC,Cruel Intentions 3,Video_DVD,29,109,187,9,0,3.8275862068965516,3.7586206896551726,6.448275862068965,4.555555555555555,,15.89655172413793,2.874600506508949,3.8275862068965516,0.5828877005347594,0.3103448275862069,0.0,0.037172370177780904,0.037172370177780904,0.0,"(1.0, 0.0)","[1.0, 0.0, 3.8275862068965516, 29.0, 6.448275862068965, 3.7586206896551726, 3.8275862068965516]","[2.289820132886848, 0.0, 7.589679660947153, 0.16501893958273442, 1.8000504952554175, 1.4766114659461893, 1.1505933984871264]",0.4435144849277437
B00026L9CU,Iron Jawed Angels,Video_DVD,351,830,1019,237,0,4.655270655270655,2.364672364672365,2.903133903133903,4.70464135021097,,14.578347578347579,4.507185961261071,4.988603988603988,0.8145240431795878,0.6752136752136753,0.0,0.6404328578455485,0.6404328578455485,0.0,"(1.0, 0.0)","[1.0, 0.0, 4.655270655270655, 351.0, 2.903133903133903, 2.364672364672365, 4.988603988603988]","[2.289820132886848, 0.0, 9.230886281503087, 1.9972981997772337, 0.8104162619451354, 0.9289850227482365, 1.4996017089340057]",0.5667901028947607
B0002B15X8,The Man with One Red Shoe,Video_DVD,51,63,89,35,0,4.254901960784314,1.2352941176470589,1.7450980392156863,4.685714285714286,,9.137254901960784,3.7320752862548527,5.784313725490196,0.7078651685393258,0.6862745098039216,0.0,0.17075398777317125,0.17075398777317125,0.0,"(1.0, 0.0)","[1.0, 0.0, 4.254901960784314, 51.0, 1.7450980392156863, 1.2352941176470589, 5.784313725490196]","[2.289820132886848, 0.0, 8.436999488843037, 0.2902057213351536, 0.48714798450815067, 0.4852975622024983, 1.7387964183107874]",0.3369761945439335
B000620PSY,Pikmin 2,Video_Games,35,29,93,26,0,4.3428571428571425,0.8285714285714286,2.657142857142857,4.269230769230769,,8.457142857142857,3.954682734682735,4.6571428571428575,0.3118279569892473,0.7428571428571429,0.0,0.9591937069813176,0.9591937069813176,1.0,"(0.0, 1.0)","[0.0, 1.0, 4.3428571428571425, 35.0, 2.657142857142857, 0.8285714285714286, 4.6571428571428575]","[0.0, 2.688934168005617, 8.611404876565006, 0.199160789151576, 0.7417473163795052, 0.3255125145113356, 1.3999626755852375]",0.7476810799440179
B0007ZSHOY,Fire Emblem: The Sacred Stones,Video_Games,78,202,310,40,0,4.410256410256411,2.58974358974359,3.9743589743589745,4.525,,15.871794871794872,3.987415894522918,5.038461538461538,0.6516129032258065,0.5128205128205128,0.0,0.8821288102261554,0.8821288102261554,1.0,"(0.0, 1.0)","[0.0, 1.0, 4.410256410256411, 78.0, 3.9743589743589745, 2.58974358974359, 5.038461538461538]","[0.0, 2.688934168005617, 8.745050161423979, 0.44384404439494085, 1.1094511142428496, 1.0174064887688516, 1.5145891617645855]",0.6651597191802158
B000ALM4MQ,The Little Girl Who Lives Down the Lane,Video_DVD,71,274,494,33,0,4.422535211267606,3.859154929577465,6.957746478873239,4.696969696969697,,21.633802816901408,2.719284073584554,6.633802816901408,0.5546558704453441,0.4647887323943662,0.0,0.7578525753636427,0.7578525753636427,0.0,"(1.0, 0.0)","[1.0, 0.0, 4.422535211267606, 71.0, 6.957746478873239, 3.859154929577465, 6.633802816901408]","[2.289820132886848, 0.0, 8.769397664330006, 0.4040118865646256, 1.9422703468425933, 1.516107340536041, 1.9941574965024311]",0.7187597578633151
B000BC8SYW,The Football Factory,Video_DVD,27,54,93,15,0,4.222222222222222,2.0,3.4444444444444446,4.333333333333333,,13.666666666666666,3.3520576131687245,3.6296296296296298,0.5806451612903226,0.5555555555555556,0.0,0.5565315157051507,0.5565315157051507,0.0,"(1.0, 0.0)","[1.0, 0.0, 4.222222222222222, 27.0, 3.4444444444444446, 2.0, 3.6296296296296298]","[2.289820132886848, 0.0, 8.372199185549313, 0.15363832305978722, 0.9615242990104698, 0.7857198626135686, 1.0910865660662041]",0.38009222205128085
B000I2JDEO,The Oh in Ohio,Video_DVD,24,130,180,6,0,3.625,5.416666666666667,7.5,4.333333333333333,,24.291666666666668,3.1811619910304114,7.125,0.7222222222222222,0.25,0.0,0.2835359426603893,0.2835359426603893,0.0,"(1.0, 0.0)","[1.0, 0.0, 3.625, 24.0, 7.5, 5.416666666666667, 7.125]","[2.289820132886848, 0.0, 7.187973642856482, 0.1365673982753664, 2.0936416188131193, 2.127991294578415, 2.1418140627243467]",0.44279580175351324
B000TA52GI,Bleach: Shattered Blade,Video_Games,43,69,77,31,0,3.9302325581395348,1.6046511627906976,1.7906976744186047,4.129032258064516,,9.744186046511627,3.722868217054263,8.325581395348838,0.8961038961038961,0.7209302325581395,0.0,0.19727138643067846,0.19727138643067846,1.0,"(0.0, 1.0)","[0.0, 1.0, 3.9302325581395348, 43.0, 1.7906976744186047, 1.6046511627906976, 8.325581395348838]","[0.0, 2.688934168005617, 7.793216010538864, 0.24468325524336482, 0.4998772237166208, 0.6304031455853051, 2.5027154123388535]",0.33731022805000743
B000TUDIL4,Flight of the Living Dead: Outbreak on a Plane,Video_DVD,108,211,319,53,0,3.7222222222222223,1.9537037037037037,2.9537037037037037,3.8679245283018866,,10.555555555555555,2.8986667104177997,4.518518518518518,0.6614420062695925,0.49074074074074076,0.0,0.12866277844143068,0.12866277844143068,0.0,"(1.0, 0.0)","[1.0, 0.0, 3.7222222222222223, 108.0, 2.9537037037037037, 1.9537037037037037, 4.518518518518518]","[2.289820132886848, 0.0, 7.380754545155315, 0.6145532922391489, 0.8245329338288705, 0.7675319028308472, 1.3582914393885397]",0.20443640661897552
